"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.column","Approve","Reject"
"3VIVIU06FJBJUFZVDU4VB5H6Y78IM2","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","2","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3LOTDFNYA7YYBKPD6Q9Z6Q1PP38WFM","A3AJOG8FAY1D73","Approved","Wed Dec 17 20:00:23 GMT 2014","Wed Dec 17 20:09:22 GMT 2014","Thu Dec 18 12:09:22 PST 2014","Wed Dec 17 12:28:42 PST 2014","","","539","100% (28/28)","100% (20/20)","100% (20/20)","http://tekinged.com/png-halves/dict-064-left.png","bar3 (Eng. bar) n. bar; tavern.
bar-, berngel n.oblig.poss. slap in the face. May be related to bal-, belengel. --omar v.t. slap (someone) in the face; slap (face). --blar v.r.s. --kebar v.recip. slap each other in the face. --berngl a rengul anything discouraging to one's spirit. e.g. Ng diak a berngel a rengul a Droteo. Nothing stops Droteo from doing things./Droteo isn't easily discouraged.
bara (Jp. bara) n. rose.
baras n. gravel for cement.
barb (Eng. valve) n. valve. --barb er a mesil engine valve.



barikang (Jp. barikan) n. hair clipper.
baror (Sp. farol lantern) n. table lamp.
Barrak n. bathing place in Ngerkerong.
barrill (Sp. barril barrel, water cask) n. wooden barrel.
bars n. tree in Verbena family (Vitex coffassus Reinw.).

bas1 n. embers; coals; burned pieces of wood. --besengel n.poss. --besengel a dekool cigarette ashes.

bas2 (Eng. bus) n. bus.
bas3 (Eng. bass) n. bass (in singing).
basech1 n. direction in which canoe is sailed against the wind (requiring zigzag movement of canoe); tack. ant. siul. --omasech v.i. move in zigzag fashion (when sailing canoe against the wind); tack; (chickens) move or jockey into position for fighting. --kebasech v.recip. (chickens position themselves with relation to each other. --besebasech n.redup. (bolt of) lightning (striking the earth); crackling or rumbling sound of thunder.




basech2 n. flint for starting fire; fuse (for homemade bomb). --besechel n.poss. --besechel a dub fuse for bomb.
basech3 1. n. white film over eye; cataract. 2. v.s. (eye) covered with cataract.
basi n. barge.
basingul n.oblig.poss. (vulg.) anus. See ingul.
basio (Jp. basho) n. place.

basket (Eng. basket) n. basketball. --oubasket v.i. play basketball.

Baskua (Sp. Pascua) n. Easter
baslokil n. fairy cod; lunar-tailed cod (Variola louti).
bastaor (Jp. basutaoru) N. bath towel. See taor."
"3VIVIU06FJBJUFZVDU4VB5H6Y78IM2","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","2","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3X73LLYYQ1DS2M759F6CDS0BC8JNHQ","ABX5OQLR6UNBC","Approved","Wed Dec 17 21:55:49 GMT 2014","Wed Dec 17 21:55:59 GMT 2014","Thu Dec 18 13:55:59 PST 2014","Wed Dec 17 15:45:27 PST 2014","","","10","100% (7/7)","100% (7/7)","100% (7/7)","http://tekinged.com/png-halves/dict-064-left.png","bar3 (Eng. bar) N. bar; tavern.
bar-, berngel N. OBLIG. POSS. slap in the face. May be related to bal-, belengel. --omar V.T. slap (someone) in the face; slap (face). --blar V.R.S. --kebar V. RECIP. slap each other in the face. --berngel a rengul anything discouraging to one's spirit. E.g. Ng diak a berngel a rengul a Droteo. Nothing stopes Droteo from doing things./Droteo isn't easily discouraged.
bara (Jp. bara) N. rose.
baras N. gravel for cement.
barb (Eng. valve) N. valve. --barb er a mesil engine valve.
barikang (Jp. barikan) N. hair clipper.
baror (Sp. farol lantern) N. table lamp.
Barrak N. bathing place in Ngerkerong.
barril (Sp. barril barrel, water cask) N. wooden barrel.
bars N. tree in Verbena family (Vitex coffassus Rreinw.).
bas1 N embers; coals; burned pieces of wood. --besengel N. POSS. --besengel a dekool cigarette ashes.
bas2 (Eng. bus) N. bus.
bas3 (Eng. bass) N. bass (in singing).
basech1 N. direction in which canoe is sailed against the wind (requiring zigzag movement of canoe); tack. ant. siul. --omasech V.I. move in zigzag fashion (when sailing canoe against the wind); tack; (chickens) move or jockey into position for fighting. --kebasech V. RECIP. (chickens) position themselves in relation to each other. --besebasech N. REDUP. (bolt of) lightning (striking the earth); crackling or rumbling sound of thunder.
basech2 N. flint for starting fire; fuse (for homemade bomb). --besechel N. POSS. --besechel a dub fuse for bomb.
basech3 1. N. white film over eye; cataract. 2. V.S. (eye) covered with cataract.
basi N. barge
basingul N. OBLIG. POSS. (vulg.) anus. See ingul.
basio (Jp. basho) N. place.
basket (Eng. basket) N. basketball. --oubasket V.I. play basketball.
Baskua (Sp. Pascua) N. Easter.
baslokil N. fairy cod; lunar-tailed cod (Variola louti).
bastaor (Jp. basutaoru) N. bath towel. See taor."
"3OYHVNTV5SXY0DAVQD4KGPLOLBCOKY","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","2","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","39KFRKBFINUW62X6KUADEHVJSD3YOF","A3AJOG8FAY1D73","Approved","Wed Dec 17 20:16:39 GMT 2014","Wed Dec 17 20:32:16 GMT 2014","Thu Dec 18 12:32:16 PST 2014","Wed Dec 17 15:45:27 PST 2014","","","937","100% (28/28)","100% (20/20)","100% (20/20)","http://tekinged.com/png-halves/dict-064-right.png","bastor (Eng. pastor) n. pastor.
bat (Eng. bat) n. bat. --bat er a iakiu baseball bat. --bat er a sabtbol softball bat.
bata1 (Jp. bataa) n. butter.
bata2 n. avocado. May be related to bata1.
baterflai (Eng. butterfly) v.s. fickle; prone to changing one's mind; prone to moving from one boyfriend or girlfriend to another.
Batmechei n. island in Ngetbang.
batrol (Sp. patron guardian) n. patrol; guardian; person in control or charge.
batteri (Eng. battery, Jp. batterii) n. battery (for any purpose.


bau1 n. smell; odor; scent. --bul n.poss. --bekebul n.oblig.poss. smell identical to that of something else. --buul v.s. (food, plant, etc.) has strong, lasting odor. --bekebau v.s. (cooked meat of fish, cooking pot, etc.) foul-smelling; smell of vagina. e.g. Ng ngar er ngii a ngodech el bau. There's a strange smell (here).

bau2 v.s. (mouth, bums) sore and irritated (especially, when child teething). 

baungor n. coral rock-cod (Epinephelus corallicola).

bdech-el stem n.poss. See budech1.

bdechall1 v.a.s. are to be bound into sheaves or pacified. See budech1.

bdechall2 v.a.s. is to be vomited on. See mudech1.
bdel-ul stem n.poss. See bedul1.
bdelulechang (< bdelul a chang) n. end of jetty; landing place. See bedul1, chang.

bdesall v.a.s. is to be thrown hard or pushed away. See omides.

bdibd n. termite; wood-eating worm.
bdingel n. welt. --omdingel v.t. raise bumps or welts on. --obdingel v.erg. (body) have bumps or welts.

bdung-el stem n.poss. See bduu.
bduu n. ball; boil; abscess. --bdungel n.poss. --omduu 1. v.t. bounce (ball, etc.). 2. v.i. play with ball. --obduu v.erg. come or bounce up to surface of water. --ombibduu v.i.redup. (ball, coconut, etc.) float or bob on surface of water. --ungelel a bduu core or a boil.
bduul n. Barringtonia tree (Barringtonia asiatica (L.) Burs.).
beab1 n. rodent; any of several varieties of rat or mouse; roof rat (Rattus rattus), Norwegian"
"3OYHVNTV5SXY0DAVQD4KGPLOLBCOKY","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","2","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3FTF2T8WLRHPAAY03497WUFEM6YW9H","ABX5OQLR6UNBC","Approved","Wed Dec 17 21:21:22 GMT 2014","Wed Dec 17 21:43:27 GMT 2014","Thu Dec 18 13:43:27 PST 2014","Wed Dec 17 15:45:27 PST 2014","","","1325","100% (7/7)","100% (7/7)","100% (7/7)","http://tekinged.com/png-halves/dict-064-right.png","bastor (Eng. pastor) N. pastor.
bat (Eng. bat) N. bat -- bat er a iakiu baseball bat -- bat er a sabtbol softball bat
bata1 (Jp. bataa) N. butter
bata2 N. avocado. May be related to bata 1
baterflai (Eng. butterfly) V.S. fickle; prone to changing one's mind; prone to moving from one boyfriend or girlfriend to another.
Batmechei N. island in Ngetbang.
batrol (Sp. patron guardian) N. patrol; guardian; person in control or charge.
batteri (Eng. battery, Jp. batterii) N. battery (for any purpose).
bau1 N. smell; odor; sent. --bul N. POSS. --bekebul N. OBLIG. POSS. smell identical to that of something else. --buul V.S. (food, plant, etc.) has strong, lasting odor. --bekebau V.S. (cooked meat or fish, cooking pot, etc.) foul-smelling; smell of vagina. E.g. Ng ngar er ngii a ngodech el bau.  There's a strange smell (here).
bau2 V.S. (mouth, gums) sore and irritated (especially, when child teething).
baungor N. coral rock-cod (Epinephelus coral-licola).
bdechel STEM N. POSS. see budech 1.
bdechall1 V.A.S. are to be bound into sheaves or pacified. See budech1.
bdechall2 V.A.S. is to be vomited on. See mudech1.
bdelul STEM N. POSS. See bedul1.
bdelulechang N. end of jetty; landing place. See bedul1, chang.
bdesall V.A.S. is to be thrown hard or pushed away. See omides.
bdibd N. termite; wood-eating worm.
bdingel N. welt. --omdingel V.T. raise bumps or welts on. --obdingel V.ERG. (body) have bumps or welts.
bdungel STEM N. POSS. See bduu.
bduu N. ball; boil; abscess. --dungel N. POSS. --omduu 1 V.T. bounce (ball, etc) 2 V.I. play with ball. --obduu V. ERG. come or bounce up to surface of water. --ombibduu V. I. REDUP. (ball, coconut, etc.) float or bob on surface of water. --ungelel a bduu core of a boil.
bduul N. Barringtonia tree (Barringtonia asiatica (L.) Burs.)
beab1 N. rodent; an of several varieties of rat or mouse; roof rat (Rattus rattus), Norwegian"
"378G7J1SJKX3JMRNLDKRZOL54GGEWH","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","3","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3DH6GAKTYYO856BDM3LUUF2NCG0ZYA","A3AJOG8FAY1D73","Approved","Wed Dec 17 19:44:37 GMT 2014","Wed Dec 17 20:00:23 GMT 2014","Thu Dec 18 12:00:23 PST 2014","Wed Dec 17 12:28:41 PST 2014","","","946","100% (28/28)","100% (20/20)","100% (20/20)","http://tekinged.com/png-halves/dict-065-left.png","rat (Rattus norvegicus), Polynesian rat (Rattus exulans), Himalayan rat (Rattus nitidus), or house mouse (Mus musculus); type of dukl (=trigger fish). --rasechebeab (el chad) v.s. cruel; heartless; ungrateful. --raelbeab n. beams or rafters at ends and sides of house (on which rats often run). --blil a beab jail; prison. --bedengel a beab gray. --ullemachel el beab small mouse; field mouse.


beached n. tin; tin roofing; tin can. --bechecel n.poss. e.g. A rechad er a Ngerechelong a sorir a beached. People from Ngerechelong (are so backward and isolated from the modern world that they) like (to collect) tin cans (out of curiosity).


Beachedarsai n. legendary Palauan man who, after arriving in heaven, asked one of the gods for food. Though the food was small in quantity and Beachedarsai thought it would not be enough, each time he finished eating a new portion appeared on the plate. e.g. Ng ko er a kelel a Beachedarsai, el di telkib e diak bo lak. It's like the food of Beachedarsai: though small in quantity, it never runs out--i.e., something beneficial (food, money, etc.) keeps coming in steady supply (from an unknown source).




beadel n. yellow-tailed brown parrotfish (Callyodan dubius). --bebeadel v.s.redup. (skin) smooth.
beakl v.a.s. is to be shot. See boes.
beb-el stem n.poss. See baeb.
bebul stem n.poss. See bab.
babael1 v.a.s. is to be formed, shaped or created. See omeob.

bebael2 n. gold-spotted spinefoot (Siganus chrysospilos) or rabbit fish (Siganus punctatus). --Ucherkemul el bebael one of legendary chiefs of Ngeaur.


beball v.a.s. is to be formed, shaped or created. See omeob.

bebeadel v.s.redup. (skin) smooth. Sea beadel.

bebedeng v.s.redup. rather stagnant. See bedeng.

bebeot v.s.redup. fairly easy or cheap. See beot. --bebeot a rengul rather undecided about something; not take something too seriously. e.g. Ng ko er a bebeot a cheral a klok er a Hong Kong. The prices for watches are pretty low in Hong Kong. e.g. Ng ko er a bebeot a rengul a Droteo er a omerael el mo"
"378G7J1SJKX3JMRNLDKRZOL54GGEWH","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","3","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3FE7TXL1LIM9QTHF6MVMUIPES202QQ","ABX5OQLR6UNBC","Approved","Thu Dec 18 01:45:32 GMT 2014","Thu Dec 18 02:00:35 GMT 2014","Thu Dec 18 18:00:35 PST 2014","Wed Dec 17 20:15:47 PST 2014","","","903","100% (7/7)","100% (7/7)","100% (7/7)","http://tekinged.com/png-halves/dict-065-left.png","rat (Rattus norvegicus), Polynesian rat (Rattus exulans), Himalayan rat (Rattus nitidus) or house mouse (Mus musculus); type of dukl (=trigger fish). --rasechebeab (el chad) V.S. cruel; heartless; ungrateful. --raelbeab N. beams or rafters at ends and sides of house (on which rats often run). --blil a beab jail; prison. --bedengel a beab gray. --ullemachel el beab small mouse; field mouse.
beached N. tin; tin roofing; tin can. bechedel N. POSS. E,g, A rechad er a Ngerechelong a sorir a beached. People from Ngerechelong (are so backward and isolated from the modern world that they) like (to collect) tin cans (out of curiosity).
Beachedarsai N. legendary Palauan man who, after arriving in heaven, asked one of the gods for food. Though the food was small in quantity and Beachedarsai thought it would not be enough, each time he finished eating a new portion appeared on the plate. E.g. Ng ko er a kelel a Beachedarsai, el di telkib e diak bo lak. It's like the food of Beachedarsai: though small in quantity, it never runs out -- i.e., something beneficial (food, money, etc.) keeps coming in steady supply (from an unknown source).
beadel N. yellow-tailed brown parrotfish (Callyodan dubius). --bebeadel V.S. REDUP. (skin) smooth.
beakl V.A.S. is to be shot. See boes.
bebel STEM N. POSS. See baeb.
bebul STEM N. POSS. See bab.
bebael1 V.A.S. is to be formed, shaped, or created. See omeob.
bebael2 N. gold-spotted spinefoot (Siganus chrysospilos) or rabbit fish (Siganus punctatus). --Ucherkemul el bebael one of legendary chiefs of Ngeaur.
beball V.A.S. is to be formed, shaped, or created. See omeob.
bebeadel V.S. REDUP (skin) smooth. See beadel.
bebedeng V.S. REDUP rather stagnant. See bedeng.
bebeot V.S. REDUP fairly easy or cheap. See beot. --bebeot a rengul rather undecided about something; not take something too seriously. E.g. Ng ko er a bebeot a cheral a klok er a Hong Kong. The prices for watches are pretty low in Hong Kong. E.g. Ng ko er a bebeot a rengul a Droteo er a omerael el mo"
"378G7J1SJKX3JMRNLDKRZOL54GGEWH","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","3","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3WSELTNVR31BNC4B05IW55JZOT1TA4","A3QVIVWCPBEWYY","Rejected","Wed Dec 17 19:05:58 GMT 2014","Wed Dec 17 19:22:21 GMT 2014","Thu Dec 18 11:22:21 PST 2014","","Wed Dec 17 11:24:52 PST 2014","Too many typos.  Even in the English definitions section.","983","33% (1/3)","33% (1/3)","33% (1/3)","http://tekinged.com/png-halves/dict-065-left.png","beached N. tin; tin roofing; tin can. --bechedel N. POSS. E.g. A rechad er a       
    Ngerechelong a sorir a beached. People from Ngerechelong (are so backward 
    and isolated from the modern world that they) like (to collect) tin cans (out of 
    curiosity).
Beachedarsai N. legendary Palauan man who after arriving in heaven, asked one 
    of the gods for food. Though the food was small in quantity and Beachedarsai 
    thought it would not be enough, each time he finished eating a new portion 
    appeared on the plate. E.g. Nf ko er a kelel a Beachedarsai, el di telkib e diak 
    bo lak. It's like the food of Beachedarsai: though small in quantity, it never 
    runs out--i.e., something beneficial (food, money, etc.) keeps coming in steady
    supply (from an unknown source).
beadel N. yellow-tailed brown parrotfish (Callyodan dubius). --bebeadel V.S. 
    REDUP. (skin) smooth.
beakl V.A.S. is to be shot. See boes.
beb-el STEM N. POSS. See bab.
bebael1 V.A.S. is to be formed, shaped or created. See omeob.
bebael2 N. gold-spotted spinefoot (Siganus chrysospilos) or rabbit fish (Siganus 
    punctatus). --Ucherkemul el bebael one of legendary chiefs of Ngeaur.
beball V.A.S. is to be formed, shaped or created. See omeob.
bebeadel V.S. REDUP. (skin) smooth. See beadel. 
bebedeng V.S. REDUP. rather stagnant. See bedeng.
bebeot V.S. REDUP. fairly easy or cheap. See beot. --bebeot a rengul rather 
    undecided about something; not take something too seriously. E.g. Ng ko er a 
    bebeot a cheral a klok er a Hong Kong. The prices for watches are pretty low in
    Hong Kong. E.g. ko er a bebeot a rengul a Droteo er a omerael el mo."
"3L60IFZKF2HX66N0GF6XJO8VH8VHH0","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","3","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","36PW28KO4ZV9YTMEAAT16JJYLKTAEC","A3AJOG8FAY1D73","Approved","Wed Dec 17 20:09:22 GMT 2014","Wed Dec 17 20:16:38 GMT 2014","Thu Dec 18 12:16:38 PST 2014","Wed Dec 17 12:28:41 PST 2014","","","436","100% (28/28)","100% (20/20)","100% (20/20)","http://tekinged.com/png-halves/dict-065-right.png","er a Hawaii. Droteo is rather undecided about travelling to Hawaii.
bebetok v.s.redup. just more than enough. See betok.
bebibrurek v.s.redup. yellowish. See bibrurek.
bebil n. a little; a few; some; other. --er a bebil er a taem sometimes.


bebleob v.r.s.redup. (generally) round in shape. See bleob.

bebubong v.s.redup. somewhat senile. See bubong.

bebulis v.s.redup. half-witted; prone to wandering around and talking to onjeself. See bulis.
bech-il stem n.poss. See buch.

bechachas v.s.redup. black; sooty. See chas.

bechachau v.s.redup. empty. See chachau. --bechachongel n.oblig.poss. action of emptying pot, etc. --bechachau a bdelul stupid; empty-headed.

bechachongall v.a.s. is to be emptied out. See chachau.

bechachongel n.oblig.poss. action of emptying pot, etc. See bechachau.
bechachutem v.s.redup. covered or soiled with dirt. See chutem.

bechakl 1. n. float for fishnet. 2. v.s. unable to submerge into water (because too fat, etc.). --becheklel n.poss. action of drifting --omechakl 1. v.t. (make) float; let drift. 2. v.i. float; drift --blechakl v.r.s. --bechekill v.a.s. --obechakl v.erg. go adrift.




bechall v.a.s. (firewood) is to be split. See omachel.

bechall v.a.s. (long object) is to be thrown. See boech.
bechars n. cockroach.
bechebechall 1. b.a.s. is to be put into straight line or row. 2. n.a.s. picture puzzle. See omechobech.

bechechedereder v.s.redup. always wanting to lead; domineering; bossy; pushy. See mengedereder.
bechecherd (a rengul) v.s.redup. irascible; easily fed up with. See chechard.
bechecherirs v.s.redup. condinually jealous or over-possessive about one's spouse. See mengerirs."
"3L60IFZKF2HX66N0GF6XJO8VH8VHH0","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","3","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3DBQWDE4Y6XGMTNA8D53OVXL7X95N4","A3QVIVWCPBEWYY","Rejected","Wed Dec 17 18:45:42 GMT 2014","Wed Dec 17 19:05:28 GMT 2014","Thu Dec 18 11:05:28 PST 2014","","Wed Dec 17 11:24:51 PST 2014","Too many typos.  Even in the English definitions section.","1186","33% (1/3)","33% (1/3)","33% (1/3)","http://tekinged.com/png-halves/dict-065-right.png","bebetok v.s. redup. just more than enough. See betook.
bebibrurek v.s. redup. yellowish. See bibrurek.
bebil n. a little; a few; some; other. --er a bebil er a taem sometimes.
bebleob v.r.s. redup. (generally) round in shape. See bleob.
bebubong v.s. redup. somewhat senile. See bubong.
bebulis v.s. redup. half-witted; prone to wandering around and talking to oneself. See bulis.
bech-il stem n. poss. See buch.
bechachas v.s. redup. black; sooty. See chas.
bechachau v.s. redup. empty. See chachau. --bechachongel n. oblig.poss. action of emptying pot, etc. --behachau a bdelul stupid; empty-headed.
bechachongall v.a.s. is to be emptied out. See chachau.
bechachongel n. oblig.poss. action of emptying pot, etc. see bechachau.
bechachutem v.s. redup. covered or soiled with dirt. See chutem.
bechakl 1. n. float for fishnet. 2. v.s. unable to submerge into water (because too fat, etc.). --becheklel n. poss. action of drifting. --omechakl 1. v.t. (make) float; let drift. 2. v.i. float; drift --blechakl v.r.s. --bechekill v.a.s. --obechakl v.erg. go adrift.
bechall v.a.s. (firewood) is to be split. See omachel.
bechall v.a.s. (long object) is to be thrown. See boech.
bechars n. cockroach.
bechbechall 1. v.a.s. is to be put into straight line or row. 2. n.a.s. picture puzzle. See omechobech.
bechechedereder v.s. redup. alaways wanting to lead; domineering; bossy; pushy. See mengedereder.
bechccherd (a rengul) v.s. redup. irascible; easily fed up with. See checheerd.
bechccherirs v.s. redup. continually jealous or over-possessive about one's spouse. See mengerirs."
"3L60IFZKF2HX66N0GF6XJO8VH8VHH0","3B30MLNK63E70G4HGXJ3I5Y6BH8IB3","Transcribe the text from a Column of a Palauan Language Dictionary","We're trying to digitize a scanned dictionary of an endangered Pacific Island language","image, write, transcription, dictionary, palau, palauan, language","$0.30","Wed Dec 17 18:30:46 GMT 2014","3","BatchId:1769064;","3600","86400","Wed Dec 24 18:30:46 GMT 2014","","","3XXU1SWE8MUA737K23UMLUHURI10AW","A3S0ADDLHL2GUD","Approved","Wed Dec 17 18:55:24 GMT 2014","Wed Dec 17 19:25:52 GMT 2014","Thu Dec 18 11:25:52 PST 2014","Wed Dec 17 11:31:18 PST 2014","","","1828","100% (12/12)","100% (2/2)","100% (2/2)","http://tekinged.com/png-halves/dict-065-right.png","bebetok V.S.REDUP. just more than enough. See betok.
bebibrurek V.S.REDUP. yellowish. See bibrurek.
bebil N. a little; a few; some; other. --er a bebil er a taem sometimes.
bebleob V.R.S.REDUP. (generally) round in shape. See bleob.
bebubong V.S. REDUP. somewhat senile. See bubong.
bebulis V.S.REDUP. half-witted; prone to wandering around and talking to oneself. See bulis.
bech-il STEM N. POSS. See buch.
bechachas V.S.REDUP. black; sooty. See chas.
bechachau V.S.REDUP. empty. See chachau. --bechachongel N.OBLIG.POSS. action of emptying pot, etc.--bechachau a bdelul stupid; empty-headed.
bechachongall V.A.S. is to be emptied out. See chachau.
bechachongel N.OBLIG.POSS. action of emptying pot, etc. See bechachau.
bechachutem V.S.REDUP. covered or soiled with dirt. See chutem.
bechakl 1. N. float for fishnet. 2. V.S. unable to submerge into water (because too fat, etc.) --becheklel N.POSS. action of drifting. --omechakl 1. V.T. (make) float; let drift. 2. V.I. float; drift. --biechakl V.R.S. --bechekill V.A.S. --obechakl V.ERG. go adrift.
bechall V.A.S. (firewood) is to be split. See omachel.
bechall V.A.S. (long object) is to be thrown. See boech.
bechars N. cockroach.
bechebechall 1. V.A.S. is to be put into straight line or row.  2. N.A.S. picture puzzle. See omechobech.
bechechedereder V.S.REDUP. always wanting to lead; domineering; bossy; pushy. See mengedereder.
bechecherd (a rengul) V.S.REDUP. irascible; easily fed up with. See checherd.
bechecherirs V.S.REDUP. continually jealous or over-possessive about one's spouse. See mengerirs."
